"WBIC","Year","Lake","age0cpe.mile","id"
1609000,1995,"LONG L",197.0666667,"1609000 1995"
1542400,1995,"MINOCQUA L",31.41361257,"1542400 1995"
1579900,1995,"PELICAN L",16.23076923,"1579900 1995"
1609100,1995,"PLANTING GROUND L",97.84313725,"1609100 1995"
1610300,1995,"RANGE LINE L",83.88888889,"1610300 1995"
1610400,1995,"ROUND L",102.7272727,"1610400 1995"
1536300,1995,"SQUIRREL L",23.30935252,"1536300 1995"
1609600,1995,"TOWNLINE L",10.47619048,"1609600 1995"
2490500,1995,"PIPE L",3.47826087,"2490500 1995"
2236800,1995,"LAC SAULT DORE",35.81560284,"2236800 1995"
2242500,1995,"SOLBERG L",29.19354839,"2242500 1995"
2350500,1995,"CHAIN L",18.90625,"2350500 1995"
1875900,1995,"PULASKI L",18,"1875900 1995"
2275100,1995,"CONNORS L",73.42105263,"2275100 1995"
2391200,1995,"GRINDSTONE L",84.0952381,"2391200 1995"
2275300,1995,"L OF THE PINES",19.59183673,"2275300 1995"
2420600,1995,"MOOSE L",10.25568182,"2420600 1995"
2704200,1995,"NELSON L",3.184713376,"2704200 1995"
2393500,1995,"SISSABAGAMA L",34.63414634,"2393500 1995"
2417000,1995,"TEAL L",3.983050847,"2417000 1995"
2046500,1995,"WINDFALL L",4.375,"2046500 1995"
2329600,1995,"ALDER L",27.94871795,"2329600 1995"
2953800,1995,"ANNABELLE L",36.9047619,"2953800 1995"
2338800,1995,"BIG CROOKED L",32,"2338800 1995"
2334700,1995,"BIG L (BOULDER JCT)",44.11111111,"2334700 1995"
2963800,1995,"BIG L (MI BORDER)",42.53623188,"2963800 1995"
1835300,1995,"BIG MUSKELLUNGE L",24.90196078,"1835300 1995"
2338300,1995,"BOULDER L",70.39473684,"2338300 1995"
1603700,1995,"CATFISH L",105.6637168,"1603700 1995"
1603800,1995,"CRANBERRY L",391.4912281,"1603800 1995"
1599900,1995,"DUCK L",70,"1599900 1995"
1600200,1995,"EAGLE L",216.0416667,"1600200 1995"
2339900,1995,"ESCANABA L",34.8180076625,"2339900 1995"
2343200,1995,"FISHTRAP L",35.23809524,"2343200 1995"
2344000,1995,"HIGH L",9.594594595,"2344000 1995"
995200,1995,"L LAURA",78.33333333,"995200 1995"
1545300,1995,"LITTLE ARBOR VITAE L",158.5915493,"1545300 1995"
2334300,1995,"LITTLE STAR L",5.526315789,"2334300 1995"
2339800,1995,"LOST CANOE L",86.10000022,"2339800 1995"
1600000,1995,"LYNX L",62.5,"1600000 1995"
2954500,1995,"LYNX L",3.59375,"2954500 1995"
2329400,1995,"MANITOWISH L",48.28947368,"2329400 1995"
1600100,1995,"OTTER L",126.0869565,"1600100 1995"
2956500,1995,"PRESQUE ISLE L",18.52272727,"2956500 1995"
2327500,1995,"REST L",136.9135802,"2327500 1995"
1623700,1995,"S TWIN L",4.594594595,"1623700 1995"
1880700,1995,"SHERMAN L",219.0909091,"1880700 1995"
2329300,1995,"SPIDER L",94.89795918,"2329300 1995"
2271600,1995,"SQUAW L",34.55555556,"2271600 1995"
1593100,1995,"STAR L",47.26495726,"1593100 1995"
2962400,1995,"TENDERFOOT L",79.09090909,"2962400 1995"
2329800,1995,"WILD RICE L",27.83783784,"2329800 1995"
2336100,1995,"WOLF L",85.90909091,"2336100 1995"
1599600,1995,"YELLOW BIRCH L",55.13513514,"1599600 1995"
2451900,1995,"BASS-PATTERSON L",72.75862069,"2451900 1995"
2496300,1995,"SHELL L",16.47058824,"2496300 1995"
2903800,1996,"BUSKEY BAY",5,"2903800 1996"
2903200,1996,"HART L",13.14285714,"2903200 1996"
2903700,1996,"L MILLICENT",13.68421053,"2903700 1996"
2903100,1996,"TWIN BEAR L",8.974358974,"2903100 1996"
2856400,1996,"LYMAN L",3.333333333,"2856400 1996"
672900,1996,"KEYES L",6.96969697,"672900 1996"
653700,1996,"PATTEN L",11.28205128,"653700 1996"
692400,1996,"BUTTERNUT L",34.125,"692400 1996"
692900,1996,"FRANKLIN L",45.15151515,"692900 1996"
376900,1996,"LILY L",0.784313725,"376900 1996"
378400,1996,"ROBERTS L",3.684210526,"378400 1996"
2942300,1996,"GILE FL",31.28712871,"2942300 1996"
2949200,1996,"PINE L",18.5,"2949200 1996"
2306300,1996,"SPIDER L",14.42307692,"2306300 1996"
418700,1996,"BOOT L",4.838709677,"418700 1996"
439800,1996,"WHEELER L",1.304347826,"439800 1996"
1523600,1996,"BEARSKIN L",1.428571429,"1523600 1996"
1610700,1996,"BIG FORK L",55.18518519,"1610700 1996"
1613000,1996,"BIG L",17.72727273,"1613000 1996"
1612200,1996,"BIG STONE L",8.29787234,"1612200 1996"
977500,1996,"CLEAR L",1.304347826,"977500 1996"
1542300,1996,"KAWAGUESAGA L",1.171171171,"1542300 1996"
1611800,1996,"LAUREL L",3.333333333,"1611800 1996"
1610600,1996,"LITTLE FORK L",0.769230769,"1610600 1996"
1543900,1996,"LITTLE TOMAHAWK L",1.304347826,"1543900 1996"
1609000,1996,"LONG L",59.6,"1609000 1996"
1517200,1996,"MANSON L",49.44444444,"1517200 1996"
1595600,1996,"MUSKELLUNGE L",12,"1595600 1996"
1609100,1996,"PLANTING GROUND L",18,"1609100 1996"
1605800,1996,"SEVENMILE L",57.44186047,"1605800 1996"
1019500,1996,"SQUASH L",9.054054054,"1019500 1996"
1536300,1996,"SQUIRREL L",86.47482014,"1536300 1996"
1609600,1996,"TOWNLINE L",2.380952381,"1609600 1996"
2244200,1996,"BIG DARDIS L",10,"2244200 1996"
2290100,1996,"LOWER PARK FALLS FL",3.571428571,"2290100 1996"
2228700,1996,"LADYSMITH FL",NA,"2228700 1996"
1875900,1996,"PULASKI L",1.2,"1875900 1996"
2397400,1996,"RADISSON FL",0.714285714,"2397400 1996"
2046500,1996,"WINDFALL L",1.875,"2046500 1996"
2329600,1996,"ALDER L",41.53846154,"2329600 1996"
2953800,1996,"ANNABELLE L",16.19047619,"2953800 1996"
968800,1996,"ANVIL L",0.625,"968800 1996"
1545600,1996,"BIG ARBOR VITAE L",127.5641026,"1545600 1996"
2338800,1996,"BIG CROOKED L",24.4,"2338800 1996"
2963800,1996,"BIG L (MI BORDER)",5,"2963800 1996"
1835300,1996,"BIG MUSKELLUNGE L",31.2745098,"1835300 1996"
2338300,1996,"BOULDER L",34.5,"2338300 1996"
1603700,1996,"CATFISH L",96.63716814,"1603700 1996"
2329000,1996,"CLEAR L",15.21126761,"2329000 1996"
2953500,1996,"CRAB L",5.886075949,"2953500 1996"
1603800,1996,"CRANBERRY L",216.0526316,"1603800 1996"
1600200,1996,"EAGLE L",93.95833333,"1600200 1996"
2339900,1996,"ESCANABA L",14.17624521,"2339900 1996"
2343200,1996,"FISHTRAP L",43.65079365,"2343200 1996"
2762200,1996,"FOREST L",46.28571429,"2762200 1996"
2344000,1996,"HIGH L",1.351351351,"2344000 1996"
716800,1996,"KENTUCK L",0,"716800 1996"
995200,1996,"L LAURA",31.45833333,"995200 1996"
1545300,1996,"LITTLE ARBOR VITAE L",8.448275862,"1545300 1996"
1602300,1996,"LONG L",0,"1602300 1996"
2954500,1996,"LYNX L",3.970588235,"2954500 1996"
2954800,1996,"OXBOW L",7.481481481,"2954800 1996"
2956500,1996,"PRESQUE ISLE L",88.06818182,"2956500 1996"
2327500,1996,"REST L",33.45679012,"2327500 1996"
1880700,1996,"SHERMAN L",58.63636364,"1880700 1996"
1881900,1996,"SPARKLING L",0,"1881900 1996"
2271600,1996,"SQUAW L",29.33333333,"2271600 1996"
1593100,1996,"STAR L",18.20512821,"1593100 1996"
2962400,1996,"TENDERFOOT L",23.03030303,"2962400 1996"
1603400,1996,"VOYAGEUR L",9.2,"1603400 1996"
2329800,1996,"WILD RICE L",20.81081081,"2329800 1996"
2336100,1996,"WOLF L",18.18181818,"2336100 1996"
2496300,1996,"SHELL L",9.215686275,"2496300 1996"
2469800,1997,"HORSESHOE L",0,"2469800 1997"
2903800,1997,"BUSKEY BAY",0.416666667,"2903800 1997"
2903200,1997,"HART L",42.28571429,"2903200 1997"
2903700,1997,"L MILLICENT",0,"2903700 1997"
2882300,1997,"SISKIWIT L",15.1875,"2882300 1997"
2903100,1997,"TWIN BEAR L",3.333333333,"2903100 1997"
2152800,1997,"L WISSOTA",113.2957746,"2152800 1997"
2351400,1997,"LONG L",73.66071429,"2351400 1997"
672900,1997,"KEYES L",25.15151515,"672900 1997"
653700,1997,"PATTEN L",67.69230769,"653700 1997"
692400,1997,"BUTTERNUT L",35.4583333333333,"692400 1997"
692900,1997,"FRANKLIN L",9.545454545,"692900 1997"
376900,1997,"LILY L",61.17647059,"376900 1997"
2942300,1997,"GILE FL",47.28682171,"2942300 1997"
2306300,1997,"SPIDER L",31.91780822,"2306300 1997"
2294900,1997,"TURTLE-FLAMBEAU FL",111.144117635,"2294900 1997"
1579700,1997,"ENTERPRISE L",3.666666667,"1579700 1997"
1515400,1997,"L MOHAWKSIN",39.81308411,"1515400 1997"
487500,1997,"MAIDEN L",0,"487500 1997"
439800,1997,"WHEELER L",6.739130435,"439800 1997"
1523600,1997,"BEARSKIN L",8.571428571,"1523600 1997"
1610700,1997,"BIG FORK L",22.22222222,"1610700 1997"
1613000,1997,"BIG L",6.515151515,"1613000 1997"
1612200,1997,"BIG STONE L",13.125,"1612200 1997"
973000,1997,"BOLGER L",0,"973000 1997"
974200,1997,"BUFFALO L",2.727272727,"974200 1997"
1598000,1997,"CHAIN L",5.333333333,"1598000 1997"
977500,1997,"CLEAR L",1.15942029,"977500 1997"
1564200,1997,"CRESCENT L",15.81081081,"1564200 1997"
1596900,1997,"DAM L",23.97058824,"1596900 1997"
1589100,1997,"HASBROOK L",81.13636364,"1589100 1997"
1543300,1997,"KATHERINE L",42.71028037,"1543300 1997"
1577100,1997,"MARS L",0,"1577100 1997"
1573800,1997,"MOEN L",3.333333333,"1573800 1997"
1579900,1997,"PELICAN L",143.6458333,"1579900 1997"
1609100,1997,"PLANTING GROUND L",96.85714286,"1609100 1997"
1597000,1997,"SAND L",21.875,"1597000 1997"
1586600,1997,"SPIDER L",0,"1586600 1997"
1019500,1997,"SQUASH L",9.459459459,"1019500 1997"
1536300,1997,"SQUIRREL L",30.64748201,"1536300 1997"
1528300,1997,"WILLOW FL",50.32786885,"1528300 1997"
2268600,1997,"AMIK L",5.471698113,"2268600 1997"
2350600,1997,"CLEAR L",0,"2350600 1997"
2349500,1997,"FIRESIDE LAKES",2.105263158,"2349500 1997"
2350200,1997,"ISLAND L",0,"2350200 1997"
2391200,1997,"GRINDSTONE L",5.333333333,"2391200 1997"
2399700,1997,"L CHIPPEWA",90.69767442,"2399700 1997"
2275300,1997,"L OF THE PINES",0,"2275300 1997"
2393200,1997,"SAND L",0,"2393200 1997"
2393500,1997,"SISSABAGAMA L",1.097560976,"2393500 1997"
2417000,1997,"TEAL L",8.909090909,"2417000 1997"
2046500,1997,"WINDFALL L",8.75,"2046500 1997"
2953800,1997,"ANNABELLE L",20.47619048,"2953800 1997"
968800,1997,"ANVIL L",20.83333333,"968800 1997"
1545600,1997,"BIG ARBOR VITAE L",31.81818182,"1545600 1997"
2338800,1997,"BIG CROOKED L",34.4,"2338800 1997"
2334700,1997,"BIG L (BOULDER JCT)",52.91666667,"2334700 1997"
2963800,1997,"BIG L (MI BORDER)",38.47826087,"2963800 1997"
1835300,1997,"BIG MUSKELLUNGE L",28.7254902,"1835300 1997"
2311100,1997,"BIRCH L",42.53968254,"2311100 1997"
2338300,1997,"BOULDER L",45.82089552,"2338300 1997"
1603700,1997,"CATFISH L",110.3539823,"1603700 1997"
2329000,1997,"CLEAR L",30.15384615,"2329000 1997"
2953500,1997,"CRAB L",9.367088608,"2953500 1997"
1603800,1997,"CRANBERRY L",155,"1603800 1997"
1600200,1997,"EAGLE L",105.8333333,"1600200 1997"
2339900,1997,"ESCANABA L",98.91443167,"2339900 1997"
2344000,1997,"HIGH L",16.89189189,"2344000 1997"
716800,1997,"KENTUCK L",0,"716800 1997"
995200,1997,"L LAURA",122.9166667,"995200 1997"
1602300,1997,"LONG L",1.463414634,"1602300 1997"
2954800,1997,"OXBOW L",8.888888889,"2954800 1997"
2328700,1997,"PAPOOSE L",10.15151515,"2328700 1997"
2956500,1997,"PRESQUE ISLE L",23.29545455,"2956500 1997"
2327500,1997,"REST L",62.34567901,"2327500 1997"
1880700,1997,"SHERMAN L",30.1515151533333,"1880700 1997"
1881900,1997,"SPARKLING L",4.444444444,"1881900 1997"
2271600,1997,"SQUAW L",10.66666667,"2271600 1997"
1593100,1997,"STAR L",56.15384615,"1593100 1997"
2956800,1997,"VAN VLIET L",6.2,"2956800 1997"
2336100,1997,"WOLF L",164.5454545,"2336100 1997"
2112800,1997,"BALSAM L",5.810810811,"2112800 1997"
2079700,1998,"LOWER TURTLE L",0,"2079700 1998"
2152800,1998,"L WISSOTA",28.85167464,"2152800 1998"
2351400,1998,"LONG L",65.625,"2351400 1998"
2068000,1998,"TAINTER L",32.98578199,"2068000 1998"
672900,1998,"KEYES L",1.818181818,"672900 1998"
653700,1998,"PATTEN L",16.92307692,"653700 1998"
692400,1998,"BUTTERNUT L",34.1666666666667,"692400 1998"
692900,1998,"FRANKLIN L",102,"692900 1998"
376900,1998,"LILY L",3.333333333,"376900 1998"
2949200,1998,"PINE L",98.66666667,"2949200 1998"
2306300,1998,"SPIDER L",42.73972603,"2306300 1998"
1579700,1998,"ENTERPRISE L",37.5,"1579700 1998"
1515400,1998,"L MOHAWKSIN",20.58252427,"1515400 1998"
417900,1998,"BASS L",0,"417900 1998"
439800,1998,"WHEELER L",11.08695652,"439800 1998"
1523600,1998,"BEARSKIN L",17.67857143,"1523600 1998"
971600,1998,"BIG CARR L",0,"971600 1998"
1610700,1998,"BIG FORK L",62.22222222,"1610700 1998"
1613000,1998,"BIG L",99.54771616,"1613000 1998"
1612200,1998,"BIG STONE L",23.95833333,"1612200 1998"
977500,1998,"CLEAR L",8.405797101,"977500 1998"
1564200,1998,"CRESCENT L",6.216216216,"1564200 1998"
1589100,1998,"HASBROOK L",167.7272727,"1589100 1998"
1543300,1998,"KATHERINE L",60.46728972,"1543300 1998"
1542300,1998,"KAWAGUESAGA L",3.063063063,"1542300 1998"
1611700,1998,"MEDICINE L",10.83333333,"1611700 1998"
1542400,1998,"MINOCQUA L",6.282722513,"1542400 1998"
1579900,1998,"PELICAN L",136.3076923,"1579900 1998"
1609100,1998,"PLANTING GROUND L",63.2038835,"1609100 1998"
1597000,1998,"SAND L",30.41666667,"1597000 1998"
1019500,1998,"SQUASH L",0.571428571,"1019500 1998"
1536300,1998,"SQUIRREL L",148.9928058,"1536300 1998"
2268600,1998,"AMIK L",1.886792453,"2268600 1998"
2350200,1998,"ISLAND L",0,"2350200 1998"
2391200,1998,"GRINDSTONE L",64.85714286,"2391200 1998"
2046500,1998,"WINDFALL L",88.75,"2046500 1998"
2329600,1998,"ALDER L",17.17948718,"2329600 1998"
968800,1998,"ANVIL L",20.83333333,"968800 1998"
1545600,1998,"BIG ARBOR VITAE L",29.1025641,"1545600 1998"
2338800,1998,"BIG CROOKED L",58.2,"2338800 1998"
2963800,1998,"BIG L (MI BORDER)",4.360902256,"2963800 1998"
1835300,1998,"BIG MUSKELLUNGE L",7.745098039,"1835300 1998"
1629500,1998,"BIG PORTAGE L",31.91176471,"1629500 1998"
1603700,1998,"CATFISH L",48.40707965,"1603700 1998"
2329000,1998,"CLEAR L",67.04225352,"2329000 1998"
2953500,1998,"CRAB L",14.11392405,"2953500 1998"
1603800,1998,"CRANBERRY L",87.45614035,"1603800 1998"
2339900,1998,"ESCANABA L",99.74457217,"2339900 1998"
2958500,1998,"HARRIS L",32.16666667,"2958500 1998"
2344000,1998,"HIGH L",5.178571429,"2344000 1998"
716800,1998,"KENTUCK L",0,"716800 1998"
995200,1998,"L LAURA",44.58333333,"995200 1998"
1545300,1998,"LITTLE ARBOR VITAE L",21.54929577,"1545300 1998"
2334300,1998,"LITTLE STAR L",7.105263158,"2334300 1998"
1602300,1998,"LONG L",0,"1602300 1998"
2954500,1998,"LYNX L",2.794117647,"2954500 1998"
2954800,1998,"OXBOW L",15.77777778,"2954800 1998"
2329300,1998,"SPIDER L",14.23728814,"2329300 1998"
2271600,1998,"SQUAW L",36.88888889,"2271600 1998"
1593100,1998,"STAR L",59.74358974,"1593100 1998"
2962400,1998,"TENDERFOOT L",38.18181818,"2962400 1998"
2329800,1998,"WILD RICE L",12.7027027,"2329800 1998"
2336100,1998,"WOLF L",121.3636364,"2336100 1998"
2451900,1998,"BASS-PATTERSON L",58.62068966,"2451900 1998"
2496300,1998,"SHELL L",35.80246914,"2496300 1998"
2469800,1999,"HORSESHOE L",0,"2469800 1999"
1882800,1999,"SPRING L",2.608695652,"1882800 1999"
2903800,1999,"BUSKEY BAY",13.33333333,"2903800 1999"
2903200,1999,"HART L",11.42857143,"2903200 1999"
2903700,1999,"L MILLICENT",8.157894737,"2903700 1999"
2903100,1999,"TWIN BEAR L",1.538461538,"2903100 1999"
2351400,1999,"LONG L",53.07142857,"2351400 1999"
2858100,1999,"AMNICON L",0,"2858100 1999"
672900,1999,"KEYES L",0,"672900 1999"
653700,1999,"PATTEN L",81.81818182,"653700 1999"
1516500,1999,"L NOKOMIS",153.4615385,"1516500 1999"
418700,1999,"BOOT L",0.64516129,"418700 1999"
439800,1999,"WHEELER L",20,"439800 1999"
1523600,1999,"BEARSKIN L",24.82142857,"1523600 1999"
977500,1999,"CLEAR L",6.15942029,"977500 1999"
1596900,1999,"DAM L",81.14754098,"1596900 1999"
1569600,1999,"GEORGE L",51.63636364,"1569600 1999"
1536300,1999,"SQUIRREL L",22.15827338,"1536300 1999"
2400600,1999,"HUNTER L",0.263157895,"2400600 1999"
2046500,1999,"WINDFALL L",183.125,"2046500 1999"
2953800,1999,"ANNABELLE L",70.23809524,"2953800 1999"
2956700,1999,"AVERILL L",0,"2956700 1999"
2338800,1999,"BIG CROOKED L",54.6,"2338800 1999"
2334700,1999,"BIG L (BOULDER JCT)",21.14583333,"2334700 1999"
2963800,1999,"BIG L (MI BORDER)",67.10144928,"2963800 1999"
1835300,1999,"BIG MUSKELLUNGE L",182.254902,"1835300 1999"
1629500,1999,"BIG PORTAGE L",94.55882353,"1629500 1999"
2338300,1999,"BOULDER L",83.16666667,"2338300 1999"
1603700,1999,"CATFISH L",25.04424779,"1603700 1999"
1603800,1999,"CRANBERRY L",54.9122807,"1603800 1999"
1599900,1999,"DUCK L",17.05882353,"1599900 1999"
1600200,1999,"EAGLE L",70.625,"1600200 1999"
2339900,1999,"ESCANABA L",180.715197933333,"2339900 1999"
2762200,1999,"FOREST L",43.57142857,"2762200 1999"
2958500,1999,"HARRIS L",0,"2958500 1999"
716800,1999,"KENTUCK L",102,"716800 1999"
1600000,1999,"LYNX L",17.5,"1600000 1999"
2964100,1999,"MAMIE L",12.54237288,"2964100 1999"
1600100,1999,"OTTER L",15.18518519,"1600100 1999"
2956500,1999,"PRESQUE ISLE L",0.37037037,"2956500 1999"
1600300,1999,"SCATTERING RICE L",8.181818182,"1600300 1999"
1018500,1999,"SNIPE L",98.14814815,"1018500 1999"
2956800,1999,"VAN VLIET L",0,"2956800 1999"
2336100,1999,"WOLF L",69.77272727,"2336100 1999"
1599600,1999,"YELLOW BIRCH L",22.16216216,"1599600 1999"
2496300,1999,"SHELL L",53.43137255,"2496300 1999"
2903800,2000,"BUSKEY BAY",0.833333333,"2903800 2000"
2903200,2000,"HART L",7.714285714,"2903200 2000"
2903700,2000,"L MILLICENT",0.526315789,"2903700 2000"
2882300,2000,"SISKIWIT L",10,"2882300 2000"
2903100,2000,"TWIN BEAR L",39.48717949,"2903100 2000"
2152800,2000,"L WISSOTA",33.46456693,"2152800 2000"
2351400,2000,"LONG L",71.42857143,"2351400 2000"
2693700,2000,"BOND L",23.15789474,"2693700 2000"
672900,2000,"KEYES L",0.303030303,"672900 2000"
653700,2000,"PATTEN L",5.641025641,"653700 2000"
692400,2000,"BUTTERNUT L",13.625,"692400 2000"
692900,2000,"FRANKLIN L",153.030303,"692900 2000"
2942300,2000,"GILE FL",20.59405941,"2942300 2000"
1579700,2000,"ENTERPRISE L",0,"1579700 2000"
1516500,2000,"L NOKOMIS",56.58333333,"1516500 2000"
1523600,2000,"BEARSKIN L",60.17857143,"1523600 2000"
977500,2000,"CLEAR L",5.579710145,"977500 2000"
1564200,2000,"CRESCENT L",7.837837838,"1564200 2000"
1589100,2000,"HASBROOK L",230.6818182,"1589100 2000"
1543300,2000,"KATHERINE L",11.68224299,"1543300 2000"
1573800,2000,"MOEN L",1.282051282,"1573800 2000"
1595600,2000,"MUSKELLUNGE L",15.75,"1595600 2000"
1597000,2000,"SAND L",11.45833333,"1597000 2000"
1019500,2000,"SQUASH L",2.222222222,"1019500 2000"
1536300,2000,"SQUIRREL L",50.79136691,"1536300 2000"
2242500,2000,"SOLBERG L",18.46774194,"2242500 2000"
1875900,2000,"PULASKI L",3.6,"1875900 2000"
2953800,2000,"ANNABELLE L",3.80952381,"2953800 2000"
2338800,2000,"BIG CROOKED L",10,"2338800 2000"
2334700,2000,"BIG L (BOULDER JCT)",36.66666667,"2334700 2000"
2963800,2000,"BIG L (MI BORDER)",7.753623188,"2963800 2000"
1835300,2000,"BIG MUSKELLUNGE L",28.7254902,"1835300 2000"
1629500,2000,"BIG PORTAGE L",7.794117647,"1629500 2000"
2338300,2000,"BOULDER L",20.59701493,"2338300 2000"
1603700,2000,"CATFISH L",13.89380531,"1603700 2000"
2953500,2000,"CRAB L",1.329113924,"2953500 2000"
1603800,2000,"CRANBERRY L",52.89473684,"1603800 2000"
1599900,2000,"DUCK L",59.41176471,"1599900 2000"
1600200,2000,"EAGLE L",26.25,"1600200 2000"
2339900,2000,"ESCANABA L",14.22413793,"2339900 2000"
2958500,2000,"HARRIS L",15.33333333,"2958500 2000"
2953100,2000,"HORSEHEAD L",13.41463415,"2953100 2000"
1600000,2000,"LYNX L",0,"1600000 2000"
1600100,2000,"OTTER L",0,"1600100 2000"
2954800,2000,"OXBOW L",5.925925926,"2954800 2000"
2956500,2000,"PRESQUE ISLE L",17.95454545,"2956500 2000"
2310200,2000,"S TURTLE L",15.96774194,"2310200 2000"
1600300,2000,"SCATTERING RICE L",0.909090909,"1600300 2000"
1880700,2000,"SHERMAN L",53.4848484833333,"1880700 2000"
1018500,2000,"SNIPE L",1.481481481,"1018500 2000"
2271600,2000,"SQUAW L",18.33333333,"2271600 2000"
2336100,2000,"WOLF L",0.454545455,"2336100 2000"
1599600,2000,"YELLOW BIRCH L",30.81081081,"1599600 2000"
2451900,2000,"BASS-PATTERSON L",140,"2451900 2000"
2936200,2001,"SPILLERBERG L",0.666666667,"2936200 2001"
2903800,2001,"BUSKEY BAY",4.583333333,"2903800 2001"
2903200,2001,"HART L",31.71428571,"2903200 2001"
2903700,2001,"L MILLICENT",1.315789474,"2903700 2001"
2882300,2001,"SISKIWIT L",6.41666666666667,"2882300 2001"
2903100,2001,"TWIN BEAR L",78.97435897,"2903100 2001"
2184900,2001,"HOLCOMBE FL",104.9206349,"2184900 2001"
2152800,2001,"L WISSOTA",67.68595041,"2152800 2001"
2351400,2001,"LONG L",152.6785714,"2351400 2001"
2693700,2001,"BOND L",5,"2693700 2001"
653700,2001,"PATTEN L",116.1538462,"653700 2001"
692400,2001,"BUTTERNUT L",5.25,"692400 2001"
692900,2001,"FRANKLIN L",50.45454545,"692900 2001"
376900,2001,"LILY L",33.52941176,"376900 2001"
2949200,2001,"PINE L",110.6666667,"2949200 2001"
1579700,2001,"ENTERPRISE L",37.16666667,"1579700 2001"
1516500,2001,"L NOKOMIS",150.28824955,"1516500 2001"
1427400,2001,"BIG EAU PLEINE RESERVOIR",23.275,"1427400 2001"
439800,2001,"WHEELER L",2.173913043,"439800 2001"
1523600,2001,"BEARSKIN L",155.5357143,"1523600 2001"
977500,2001,"CLEAR L",3.768115942,"977500 2001"
1596900,2001,"DAM L",270,"1596900 2001"
1523000,2001,"E HORSEHEAD L",1.891891892,"1523000 2001"
1589100,2001,"HASBROOK L",53.40909091,"1589100 2001"
1543300,2001,"KATHERINE L",16.08247423,"1543300 2001"
1580100,2001,"RHINELANDER FL",0.9,"1580100 2001"
1019500,2001,"SQUASH L",1.971830986,"1019500 2001"
1536300,2001,"SQUIRREL L",94.60431655,"1536300 2001"
2210900,2001,"WORCESTER L",13.5,"2210900 2001"
2275100,2001,"CONNORS L",37.2,"2275100 2001"
2338800,2001,"BIG CROOKED L",0,"2338800 2001"
2334700,2001,"BIG L (BOULDER JCT)",30,"2334700 2001"
2963800,2001,"BIG L (MI BORDER)",32.70491803,"2963800 2001"
1835300,2001,"BIG MUSKELLUNGE L",38.62745098,"1835300 2001"
1629500,2001,"BIG PORTAGE L",7.352941176,"1629500 2001"
2311100,2001,"BIRCH L",30,"2311100 2001"
2338300,2001,"BOULDER L",0.666666667,"2338300 2001"
1603700,2001,"CATFISH L",179.380531,"1603700 2001"
2953500,2001,"CRAB L",4.971098266,"2953500 2001"
1600200,2001,"EAGLE L",196.875,"1600200 2001"
2339900,2001,"ESCANABA L",299.1698595,"2339900 2001"
2762200,2001,"FOREST L",12.42857143,"2762200 2001"
2958500,2001,"HARRIS L",14.33333333,"2958500 2001"
2344000,2001,"HIGH L",3.75,"2344000 2001"
2953100,2001,"HORSEHEAD L",40.97560976,"2953100 2001"
2954800,2001,"OXBOW L",7.345132743,"2954800 2001"
2271600,2001,"SQUAW L",69,"2271600 2001"
2336100,2001,"WOLF L",0,"2336100 2001"
2496300,2001,"SHELL L",4.215686275,"2496300 2001"
2734200,2002,"JACKSON L",0,"2734200 2002"
2882300,2002,"SISKIWIT L",33.75,"2882300 2002"
2152800,2002,"L WISSOTA",114.7244094,"2152800 2002"
2351400,2002,"LONG L",47.41071429,"2351400 2002"
2174700,2002,"OLD ABE L",16.93430657,"2174700 2002"
653700,2002,"PATTEN L",105.8974359,"653700 2002"
692900,2002,"FRANKLIN L",27.12121212,"692900 2002"
376900,2002,"LILY L",8.039215686,"376900 2002"
2942300,2002,"GILE FL",48,"2942300 2002"
2949200,2002,"PINE L",111.3333333,"2949200 2002"
1579700,2002,"ENTERPRISE L",249.5,"1579700 2002"
1523600,2002,"BEARSKIN L",21.25,"1523600 2002"
977500,2002,"CLEAR L",13.55072464,"977500 2002"
1564200,2002,"CRESCENT L",152.027027,"1564200 2002"
1596900,2002,"DAM L",212.1311475,"1596900 2002"
1589100,2002,"HASBROOK L",2.045454545,"1589100 2002"
1543300,2002,"KATHERINE L",42.24299065,"1543300 2002"
1536300,2002,"SQUIRREL L",64.96402878,"1536300 2002"
2236800,2002,"LAC SAULT DORE",21.41843972,"2236800 2002"
1875900,2002,"PULASKI L",80.8,"1875900 2002"
2417000,2002,"TEAL L",51.94915254,"2417000 2002"
2615100,2002,"CEDAR L",10.95238095,"2615100 2002"
2953800,2002,"ANNABELLE L",5.714285714,"2953800 2002"
968800,2002,"ANVIL L",12.08333333,"968800 2002"
2338800,2002,"BIG CROOKED L",126.2,"2338800 2002"
1835200,2002,"BIG GIBSON L",91.81818182,"1835200 2002"
2334700,2002,"BIG L (BOULDER JCT)",48.54166667,"2334700 2002"
1629500,2002,"BIG PORTAGE L",13.67647059,"1629500 2002"
2338300,2002,"BOULDER L",133.3333333,"2338300 2002"
2953500,2002,"CRAB L",9.430379747,"2953500 2002"
2339900,2002,"ESCANABA L",114.750957863333,"2339900 2002"
2343200,2002,"FISHTRAP L",4.603174603,"2343200 2002"
2958500,2002,"HARRIS L",0,"2958500 2002"
2956500,2002,"PRESQUE ISLE L",1.704545455,"2956500 2002"
1880700,2002,"SHERMAN L",123.1818182,"1880700 2002"
1018500,2002,"SNIPE L",0.37037037,"1018500 2002"
