id,WBIC,longitude,latitude,State,division
9877,1630900,-89.22,46.11,WI,2
10156,1631200,-89.17,46.15,WI,2
10083,1631500,-89.15,46.14,WI,2
9878,1631700,-89.16,46.11,WI,2
10015,1631900,-89.11,46.13,WI,2
9879,1632100,-89.09,46.11,WI,2
9829,1632200,-89.07,46.1,WI,2
453,1632500,-91.07,43.33,WI,7
459,1632600,-91.08,43.34,WI,7
432,1632700,-91.05,43.31,WI,7
431,1632800,-91.06,43.31,WI,7
433,1632900,-91.05,43.31,WI,7
434,1633000,-91.05,43.31,WI,7
435,1633100,-91.05,43.31,WI,7
442,1633200,-91.06,43.32,WI,7
472,1633300,-91.14,43.37,WI,7
502,1633400,-91.19,43.41,WI,7
571,1633500,-91.15,43.54,WI,7
674,1633700,-91.12,43.66,WI,7
666,1633800,-91.13,43.65,WI,7
672,1633900,-91.14,43.66,WI,7
665,1634100,-91.15,43.65,WI,7
663,1634300,-91.19,43.65,WI,7
662,1634400,-91.21,43.65,WI,7
652,1634500,-91.21,43.64,WI,7
503,1636900,-91.19,43.41,WI,7
478,1637300,-91.13,43.38,WI,7
479,1637500,-91.13,43.38,WI,7
480,1637700,-91.13,43.38,WI,7
485,1638000,-91.12,43.39,WI,7
553,1639700,-91.17,43.52,WI,7
554,1639800,-91.16,43.52,WI,7
562,1641400,-90.95,43.53,WI,7
633,1642400,-91,43.61,WI,7
664,1644100,-91.16,43.65,WI,7
673,1644900,-91.14,43.66,WI,7
878,1649400,-90.72,43.94,WI,4
829,1649500,-91.1,43.88,WI,4
886,1649700,-90.72,43.95,WI,4
887,1649800,-90.72,43.95,WI,4
847,1649900,-91.02,43.9,WI,4
846,1650000,-91.11,43.9,WI,4
945,1650100,-90.66,43.99,WI,4
852,1653500,-91.05,43.91,WI,4
848,1654725,-90.96,43.9,WI,4
876,1659900,-90.79,43.94,WI,4
877,1660100,-90.73,43.94,WI,4
912,1660400,-90.76,43.97,WI,4
989,1666000,-90.7,44.02,WI,4
2657,1667200,-90.6,45.19,WI,2
1070,1667400,-91.35,44.09,WI,4
2662,1667800,-90.45,45.19,WI,2
1074,1667900,-90.99,44.1,WI,4
2566,1668000,-90.58,45.17,WI,2
1033,1668100,-91.26,44.06,WI,4
987,1668700,-91.32,44.02,WI,4
988,1668800,-91.32,44.02,WI,4
963,1668900,-91.34,44,WI,4
960,1669000,-91.43,44,WI,4
961,1669100,-91.43,44,WI,4
1045,1669300,-91.19,44.07,WI,4
1326,1669400,-90.43,44.32,WI,4
1302,1669600,-90.51,44.3,WI,4
1346,1669700,-90.24,44.33,WI,5
1347,1669800,-90.24,44.33,WI,5
1304,1669900,-90.25,44.3,WI,5
1283,1670000,-90.58,44.29,WI,4
1419,1670100,-90.39,44.39,WI,4
1359,1670200,-90.42,44.34,WI,4
1360,1670300,-90.39,44.34,WI,4
1361,1670400,-90.23,44.34,WI,5
1441,1670500,-90.72,44.41,WI,4
1442,1670600,-90.72,44.41,WI,4
1440,1670700,-90.73,44.41,WI,4
2353,1670900,-90.6,45.11,WI,2
2352,1671000,-90.66,45.11,WI,2
2733,1671100,-90.4,45.2,WI,2
2570,1671200,-90.43,45.17,WI,2
2731,1671300,-90.44,45.2,WI,2
2730,1671400,-90.45,45.2,WI,2
2663,1671500,-90.45,45.19,WI,2
2664,1671600,-90.45,45.19,WI,2
2616,1671700,-90.53,45.18,WI,2
2615,1671800,-90.55,45.18,WI,2
2617,1671900,-90.45,45.18,WI,2
2658,1672000,-90.58,45.19,WI,2
2563,1672100,-90.61,45.17,WI,2
2567,1672200,-90.58,45.17,WI,2
2568,1672300,-90.58,45.17,WI,2
2611,1672400,-90.59,45.18,WI,2
2510,1672500,-90.57,45.16,WI,2
2564,1672600,-90.61,45.17,WI,2
2565,1672700,-90.61,45.17,WI,2
2471,1672800,-90.6,45.15,WI,2
2429,1672900,-90.58,45.14,WI,2
2401,1673000,-90.6,45.13,WI,2
2428,1673100,-90.7,45.14,WI,2
2949,1673200,-90.35,45.23,WI,2
3000,1673300,-90.35,45.24,WI,2
3001,1673400,-90.35,45.24,WI,2
2950,1673600,-90.35,45.23,WI,2
2879,1673700,-90.37,45.22,WI,2
2802,1673800,-90.39,45.21,WI,2
2803,1673900,-90.39,45.21,WI,2
2804,1674000,-90.38,45.21,WI,2
2807,1674100,-90.37,45.21,WI,2
2805,1674200,-90.38,45.21,WI,2
2734,1674300,-90.37,45.2,WI,2
2808,1674400,-90.32,45.21,WI,2
2938,1674500,-90.53,45.23,WI,2
2939,1674600,-90.53,45.23,WI,2
2792,1674700,-90.53,45.21,WI,2
2789,1674800,-90.54,45.21,WI,2
2790,1674900,-90.54,45.21,WI,2
2793,1675000,-90.53,45.21,WI,2
2797,1675200,-90.45,45.21,WI,2
2799,1675300,-90.44,45.21,WI,2
3114,1675400,-90.28,45.26,WI,2
3047,1675500,-90.28,45.25,WI,2
1245,1675800,-90.62,44.26,WI,4
1004,1677300,-91.31,44.03,WI,4
1061,1678000,-91.35,44.08,WI,4
1062,1678200,-91.35,44.08,WI,4
1046,1687800,-91.13,44.07,WI,4
1094,1690700,-90.95,44.12,WI,4
1105,1690800,-90.94,44.13,WI,4
1116,1691000,-90.94,44.14,WI,4
1106,1691200,-90.93,44.13,WI,4
1104,1691500,-90.99,44.13,WI,4
1136,1692800,-90.92,44.15,WI,4
1107,1700100,-90.68,44.13,WI,4
1117,1700300,-90.67,44.14,WI,4
1197,1701400,-90.61,44.21,WI,4
1168,1701800,-90.64,44.18,WI,4
1169,1704100,-90.59,44.18,WI,4
1178,1704500,-90.57,44.19,WI,4
1219,1704800,-90.88,44.23,WI,4
1243,1706900,-90.79,44.26,WI,4
1235,1707100,-90.78,44.25,WI,4
1244,1707400,-90.79,44.26,WI,4
1271,1709700,-90.65,44.28,WI,4
1492,1711500,-90.82,44.44,WI,4
1558,1712800,-90.89,44.52,WI,2
1491,1713200,-90.84,44.44,WI,4
1343,1714900,-90.69,44.33,WI,4
1310,1715100,-90.65,44.31,WI,4
1311,1715300,-90.64,44.31,WI,4
1299,1715700,-90.63,44.3,WI,4
1344,1717300,-90.63,44.33,WI,4
1312,1717500,-90.6,44.31,WI,4
1300,1717700,-90.6,44.3,WI,4
1325,1718100,-90.6,44.32,WI,4
1313,1718300,-90.57,44.31,WI,4
1301,1718500,-90.57,44.3,WI,4
1284,1719000,-90.57,44.29,WI,4
1273,1719200,-90.57,44.28,WI,4
1282,1719500,-90.59,44.29,WI,4
1272,1719700,-90.58,44.28,WI,4
1314,1720700,-90.55,44.31,WI,4
1303,1722000,-90.5,44.3,WI,4
1236,1724300,-90.52,44.25,WI,4
1450,1727700,-90.7,44.42,WI,4
1415,1732900,-90.39,44.38,WI,4
1407,1733300,-90.36,44.37,WI,4
1416,1733500,-90.36,44.38,WI,4
1345,1734500,-90.33,44.33,WI,4
1451,1736200,-90.37,44.42,WI,4
1327,1737600,-90.3,44.32,WI,5
1348,1740000,-90.17,44.33,WI,5
1582,1744700,-90.8,44.54,WI,2
1632,1747100,-90.71,44.57,WI,2
2096,1753300,-90.56,44.95,WI,2
2119,1753500,-90.57,44.98,WI,2
2329,1757200,-90.67,45.1,WI,2
2380,1757400,-90.63,45.12,WI,2
2379,1757500,-90.64,45.12,WI,2
2472,1758200,-90.59,45.15,WI,2
2473,1759400,-90.58,45.15,WI,2
2474,1759600,-90.58,45.15,WI,2
2614,1760000,-90.58,45.18,WI,2
2612,1760100,-90.59,45.18,WI,2
2569,1760300,-90.58,45.17,WI,2
2613,1760400,-90.59,45.18,WI,2
2609,1760500,-90.6,45.18,WI,2
2659,1760700,-90.53,45.19,WI,2
2728,1760800,-90.53,45.2,WI,2
2660,1760900,-90.53,45.19,WI,2
2661,1761300,-90.46,45.19,WI,2
2795,1761700,-90.5,45.21,WI,2
2729,1761900,-90.52,45.2,WI,2
2794,1762000,-90.53,45.21,WI,2
2791,1762400,-90.54,45.21,WI,2
2872,1762500,-90.54,45.22,WI,2
2941,1762700,-90.52,45.23,WI,2
2942,1762800,-90.52,45.23,WI,2
2873,1762900,-90.51,45.22,WI,2
2943,1763000,-90.51,45.23,WI,2
2668,1763600,-90.43,45.19,WI,2
2666,1763900,-90.44,45.19,WI,2
2667,1764000,-90.44,45.19,WI,2
2665,1764100,-90.45,45.19,WI,2
2732,1764200,-90.43,45.2,WI,2
2801,1764400,-90.43,45.21,WI,2
2800,1764500,-90.44,45.21,WI,2
2798,1764600,-90.45,45.21,WI,2
2618,1765700,-90.31,45.18,WI,2
2430,1766600,-90.35,45.14,WI,2
2735,1766800,-90.37,45.2,WI,2
2806,1767100,-90.38,45.21,WI,2
2947,1767300,-90.37,45.23,WI,2
2996,1767400,-90.37,45.24,WI,2
2948,1767500,-90.37,45.23,WI,2
2878,1767600,-90.38,45.22,WI,2
3044,1768600,-90.34,45.25,WI,2
3045,1768800,-90.34,45.25,WI,2
3046,1768900,-90.34,45.25,WI,2
3617,1769400,-90.26,45.31,WI,2
975,1769800,-91.48,44.01,MN,9
1020,1770100,-91.52,44.05,MN,9
1093,1773300,-91.54,44.12,WI,4
1400,1782700,-91.42,44.36,WI,4
1298,1800500,-91.22,44.3,WI,4
1207,1807600,-91.83,44.22,MN,9
1675,1807700,-91.6,44.61,WI,1
1665,1807800,-91.61,44.6,WI,4
1167,1809600,-91.77,44.18,MN,9
1242,1813500,-91.86,44.26,WI,4
1630,1820900,-91.66,44.57,WI,4
1607,1825100,-91.38,44.55,WI,4
1631,1827300,-91.21,44.57,WI,4
2900,1831600,-91.4,45.23,WI,1
10709,1831700,-89.89,46.24,WI,2
8796,1831800,-91.44,45.95,WI,1
7352,1831900,-91.76,45.78,WI,1
9981,1832000,-90.2,46.13,WI,2
5736,1832100,-91.92,45.6,WI,1
10278,1832200,-89.78,46.17,WI,2
3601,1832300,-91.47,45.31,WI,1
3593,1832400,-91.67,45.31,WI,1
10001,1832500,-89.45,46.13,WI,2
10222,1832600,-89.55,46.16,WI,2
3088,1832700,-91.47,45.26,WI,1
3378,1832800,-91.59,45.29,WI,1
3498,1832900,-92.12,45.3,WI,1
5167,1833000,-91.18,45.52,WI,1
5968,1833100,-91.57,45.63,WI,1
5738,1833200,-91.83,45.6,WI,1
6521,1833300,-91.64,45.7,WI,1
9202,1833400,-90.02,46,WI,2
2706,1833500,-91.32,45.2,WI,1
2649,1833600,-91.31,45.19,WI,1
7848,1833700,-89.95,45.84,WI,2
3506,1833800,-91.47,45.3,WI,1
8080,1833900,-90.25,45.87,WI,2
6972,1834000,-91.55,45.74,WI,1
10943,1834100,-89.92,46.28,WI,2
3923,1834200,-91.49,45.35,WI,1
5804,1834300,-92.06,45.61,WI,1
2495,1834400,-91.37,45.16,WI,1
10112,1834500,-90.92,46.15,WI,1
10756,1834600,-90.07,46.25,WI,2
2847,1834700,-91.36,45.22,WI,1
6377,1834800,-91.53,45.68,WI,1
10037,1834900,-90.97,46.14,WI,1
6365,1835000,-91.64,45.68,WI,1
5478,1835100,-91.98,45.57,WI,1
9998,1835200,-89.55,46.13,WI,2
9227,1835300,-89.61,46,WI,2
2927,1835400,-91.27,45.23,WI,1
8617,1835500,-89.97,45.93,WI,2
8706,1835600,-90.96,45.94,WI,1
8148,1835700,-91.25,45.88,WI,1
9273,1835800,-90.37,46.01,WI,2
9382,1835900,-89.58,46.02,WI,2
10271,1836000,-90.07,46.17,WI,2
9147,1836100,-89.82,45.99,WI,2
6770,1836200,-91.55,45.72,WI,1
3199,1836300,-91.34,45.27,WI,1
9716,1836400,-89.85,46.08,WI,2
4062,1836500,-91.22,45.37,WI,1
2306,1836600,-91.32,45.09,WI,1
3789,1836700,-91.25,45.33,WI,1
6664,1836800,-91.2,45.71,WI,1
5229,1837000,-91.93,45.53,WI,1
9918,1837100,-90.1,46.12,WI,2
6967,1837200,-91.56,45.74,WI,1
8534,1837300,-89.95,45.92,WI,2
3609,1837400,-91.41,45.31,WI,1
10205,1837500,-90.01,46.16,WI,2
7086,1837600,-91.49,45.75,WI,1
10186,1837700,-90.95,46.16,WI,1
3927,1837800,-91.28,45.35,WI,1
9755,1837900,-91.11,46.09,WI,1
8428,1838000,-91.17,45.91,WI,1
9194,1838100,-90.92,46,WI,1
2597,1838200,-91.34,45.18,WI,1
9557,1838300,-91.15,46.05,WI,1
3396,1838400,-91.38,45.29,WI,1
4194,1838500,-91.26,45.39,WI,1
10190,1838600,-90.44,46.16,WI,2
9560,1838700,-90.6,46.05,WI,2
10033,1838800,-91.16,46.14,WI,1
3400,1838900,-91.33,45.29,WI,1
7072,1839000,-91.56,45.75,WI,1
9148,1839100,-89.73,45.99,WI,2
9290,1839400,-90.02,46.01,WI,2
8342,1839500,-91.18,45.9,WI,1
6947,1839600,-91.78,45.74,WI,1
10408,1839700,-91.01,46.19,WI,1
7385,1839800,-90.66,45.78,WI,2
3181,1839900,-91.47,45.27,WI,1
10002,1840000,-89.43,46.13,WI,2
5826,1840100,-91.64,45.61,WI,1
6033,1840200,-92,45.64,WI,1
7725,1840300,-90.68,45.82,WI,1
9278,1840400,-90.15,46.01,WI,2
2909,1840500,-91.38,45.23,WI,1
3183,1840600,-91.46,45.27,WI,1
6950,1840700,-91.74,45.74,WI,1
8800,1840800,-91.39,45.95,WI,1
9925,1840900,-89.89,46.12,WI,2
2324,1841100,-91.31,45.1,WI,1
2466,1841200,-91.32,45.15,WI,1
9351,1841300,-91.26,46.02,WI,1
10826,1841600,-89.9,46.26,WI,2
7646,1841700,-90.41,45.81,WI,2
3504,1841800,-91.48,45.3,WI,1
4663,1841900,-91.1,45.45,WI,1
6979,1842000,-91.53,45.74,WI,1
10663,1842100,-90.12,46.23,WI,2
5814,1842300,-91.84,45.61,WI,1
9228,1842400,-89.61,46,WI,2
10195,1842500,-90.11,46.16,WI,2
9052,1842600,-90.81,45.98,WI,1
9855,1842700,-89.99,46.11,WI,2
9482,1842800,-91.19,46.04,WI,1
9703,1842900,-90.43,46.08,WI,2
2843,1843000,-91.37,45.22,WI,1
7551,1843100,-90.65,45.8,WI,2
9555,1843200,-91.24,46.05,WI,1
9658,1843300,-91.13,46.07,WI,1
10193,1843400,-90.14,46.16,WI,2
9625,1843500,-89.7,46.06,WI,2
3692,1843600,-91.49,45.32,WI,1
9916,1843700,-90.17,46.12,WI,2
9654,1843800,-91.2,46.07,WI,1
7077,1843900,-91.54,45.75,WI,1
7151,1844000,-91.76,45.76,WI,1
9988,1844100,-90.1,46.13,WI,2
9858,1844200,-89.91,46.11,WI,2
10664,1844300,-90.02,46.23,WI,2
10040,1844400,-90.95,46.14,WI,1
10259,1844500,-90.98,46.17,WI,1
10293,1844600,-89.52,46.17,WI,2
9505,1844700,-89.71,46.04,WI,2
3503,1844800,-91.49,45.3,WI,1
4734,1844900,-91.7,45.46,WI,1
4660,1845000,-91.7,45.45,WI,1
4574,1845100,-91.7,45.44,WI,1
4575,1845200,-91.7,45.44,WI,1
2700,1845300,-91.33,45.2,WI,1
7552,1845400,-90.65,45.8,WI,2
10054,1845500,-89.91,46.14,WI,2
9771,1845600,-89.47,46.09,WI,2
2858,1845700,-91.3,45.22,WI,1
9728,1845800,-89.42,46.08,WI,2
10330,1845900,-90.37,46.18,WI,2
10942,1846000,-89.93,46.28,WI,2
2773,1846100,-91.35,45.21,WI,1
9481,1846200,-91.2,46.04,WI,1
7921,1846300,-90.49,45.85,WI,2
2979,1846400,-91.36,45.24,WI,1
2824,1846500,-91.42,45.22,WI,1
2538,1846600,-91.36,45.17,WI,1
9436,1846700,-89.82,46.03,WI,2
9897,1846800,-91.2,46.12,WI,1
9720,1846900,-89.7,46.08,WI,2
6525,1847000,-91.6,45.7,WI,1
6367,1847100,-91.62,45.68,WI,1
9935,1847200,-89.62,46.12,WI,2
9726,1847300,-89.44,46.08,WI,2
9208,1847400,-89.8,46,WI,2
9154,1847500,-89.63,45.99,WI,2
2540,1847600,-91.35,45.17,WI,1
10109,1847700,-91.03,46.15,WI,1
9156,1847800,-89.62,45.99,WI,2
9554,1847900,-91.28,46.05,WI,1
9371,1848000,-89.93,46.02,WI,2
6973,1848100,-91.55,45.74,WI,1
8807,1848200,-91.08,45.95,WI,1
10196,1848300,-90.11,46.16,WI,2
6193,1848400,-91.73,45.66,WI,1
9283,1848500,-90.08,46.01,WI,2
10048,1848600,-90.11,46.14,WI,2
9967,1848700,-91.2,46.13,WI,1
10827,1848800,-89.9,46.26,WI,2
9155,1848900,-89.63,45.99,WI,2
5162,1849000,-91.89,45.52,WI,1
3502,1849100,-91.5,45.3,WI,1
2642,1849200,-91.33,45.19,WI,1
6442,1849300,-91.63,45.69,WI,1
9609,1849400,-91.12,46.06,WI,1
9982,1849500,-90.2,46.13,WI,2
9421,1849600,-90.15,46.03,WI,2
9853,1849700,-90.01,46.11,WI,2
2844,1849800,-91.37,45.22,WI,1
3786,1849900,-91.39,45.33,WI,1
6459,1850000,-91.53,45.69,WI,1
4945,1850100,-92.07,45.49,WI,1
9760,1850200,-90.69,46.09,WI,2
9924,1850300,-89.9,46.12,WI,2
8440,1850400,-89.94,45.91,WI,2
10774,1850500,-89.84,46.25,WI,2
10338,1850600,-90.02,46.18,WI,2
3306,1850700,-90.32,45.28,WI,2
8802,1850900,-91.23,45.95,WI,1
9659,1851000,-91.02,46.07,WI,1
5656,1851100,-91.65,45.59,WI,1
8806,1851200,-91.11,45.95,WI,1
9424,1851300,-90.07,46.03,WI,2
8155,1851400,-90.25,45.88,WI,2
6183,1851500,-91.96,45.66,WI,1
8010,1851600,-89.93,45.86,WI,2
9621,1851700,-89.76,46.06,WI,2
5649,1851800,-91.99,45.59,WI,1
6983,1851900,-91.51,45.74,WI,1
8801,1852000,-91.33,45.95,WI,1
10996,1852100,-89.91,46.29,WI,2
9298,1852200,-89.92,46.01,WI,2
7787,1852300,-91.46,45.83,WI,1
7724,1852400,-90.73,45.82,WI,1
7257,1852500,-91.66,45.77,WI,1
10206,1852600,-90,46.16,WI,2
2321,1852700,-91.33,45.1,WI,1
2855,1852800,-91.33,45.22,WI,1
2856,1852900,-91.32,45.22,WI,1
2857,1853100,-91.32,45.22,WI,1
5961,1853200,-91.76,45.63,WI,1
2647,1853300,-91.32,45.19,WI,1
2497,1853400,-91.36,45.16,WI,1
4252,1853500,-92.13,45.4,WI,1
2398,1853600,-91.32,45.13,WI,1
2833,1853700,-91.4,45.22,WI,1
5904,1853800,-91.93,45.62,WI,1
3383,1853900,-91.48,45.29,WI,1
7728,1854000,-90.64,45.82,WI,2
9714,1854100,-89.91,46.08,WI,2
2543,1854200,-91.34,45.17,WI,1
2769,1854300,-91.36,45.21,WI,1
2825,1854400,-91.42,45.22,WI,1
3992,1854500,-91.5,45.36,WI,1
7548,1854600,-91.58,45.8,WI,1
10028,1854700,-91.21,46.14,WI,1
9968,1854800,-91.19,46.13,WI,1
9729,1854900,-89.41,46.08,WI,2
9286,1855000,-90.06,46.01,WI,2
2287,1855100,-91.31,45.08,WI,1
8511,1855200,-91.48,45.92,WI,1
3608,1855300,-91.43,45.31,WI,1
7722,1855400,-91.46,45.82,WI,1
8529,1855500,-90.3,45.92,WI,2
8797,1855600,-91.44,45.95,WI,1
3287,1855700,-91.39,45.28,WI,1
6290,1855800,-91.21,45.67,WI,1
9719,1855900,-89.72,46.08,WI,2
10558,1856000,-90.12,46.21,WI,2
9727,1856100,-89.44,46.08,WI,2
10987,1856200,-89.96,46.29,WI,2
2744,1856300,-91.42,45.21,WI,1
10360,1856400,-89.68,46.18,WI,2
8443,1856500,-89.87,45.91,WI,2
5337,1856600,-91.95,45.55,WI,1
8424,1856700,-91.43,45.91,WI,1
10027,1856800,-91.22,46.14,WI,1
10340,1856900,-89.99,46.18,WI,2
9987,1857100,-90.11,46.13,WI,2
9989,1857200,-90.1,46.13,WI,2
8716,1857300,-90.09,45.94,WI,2
10142,1857400,-89.5,46.15,WI,2
8975,1857500,-90.2,45.97,WI,2
10130,1857600,-89.74,46.15,WI,2
5810,1857700,-91.89,45.61,WI,1
2701,1857800,-91.33,45.2,WI,1
10418,1857900,-90.05,46.19,WI,2
6191,1858000,-91.76,45.66,WI,1
5811,1858100,-91.87,45.61,WI,1
5727,1858200,-92.06,45.6,WI,1
2845,1858300,-91.37,45.22,WI,1
3844,1858400,-91.52,45.34,WI,1
9984,1858500,-90.16,46.13,WI,2
9770,1858600,-89.49,46.09,WI,2
10818,1858700,-90.07,46.26,WI,2
6432,1858800,-91.7,45.69,WI,1
10182,1858900,-90.98,46.16,WI,1
10945,1859000,-89.9,46.28,WI,2
9894,1859100,-91.24,46.12,WI,1
10770,1859200,-89.89,46.25,WI,2
5829,1859300,-90.55,45.61,WI,2
5911,1859400,-90.48,45.62,WI,2
5912,1859500,-90.47,45.62,WI,2
8420,1859600,-91.47,45.91,WI,1
10771,1859700,-89.89,46.25,WI,2
10559,1859800,-90.12,46.21,WI,2
6437,1859900,-91.65,45.69,WI,1
9498,1860000,-90.05,46.04,WI,2
3193,1860100,-91.38,45.27,WI,1
9692,1860200,-91.18,46.08,WI,1
4665,1860300,-90.28,45.45,WI,2
10046,1860400,-90.16,46.14,WI,2
3089,1860500,-91.47,45.26,WI,1
4584,1860600,-90.19,45.44,WI,2
3507,1860700,-91.47,45.3,WI,1
2848,1860800,-91.36,45.22,WI,1
4490,1860900,-91.51,45.43,WI,1
9291,1861000,-90.01,46.01,WI,2
10114,1861100,-90.88,46.15,WI,2
9622,1861200,-89.76,46.06,WI,2
8704,1861300,-91.09,45.94,WI,1
5479,1861400,-91.98,45.57,WI,1
9999,1861500,-89.53,46.13,WI,2
5477,1861600,-91.99,45.57,WI,1
9225,1861700,-89.63,46,WI,2
10224,1861800,-89.5,46.16,WI,2
6352,1861900,-91.83,45.68,WI,1
4191,1862000,-91.86,45.39,WI,1
9150,1862100,-89.7,45.99,WI,2
7834,1862200,-91.51,45.84,WI,1
5562,1862300,-91.93,45.58,WI,1
7914,1862400,-91.55,45.85,WI,1
8621,1862500,-89.91,45.93,WI,2
2928,1862600,-91.27,45.23,WI,1
2910,1862700,-91.38,45.23,WI,1
2652,1862800,-91.27,45.19,WI,1
2877,1862900,-90.43,45.22,WI,2
2970,1863000,-91.46,45.24,WI,1
6522,1863100,-91.63,45.7,WI,1
6370,1863200,-91.61,45.68,WI,1
3281,1863300,-91.41,45.28,WI,1
6453,1863400,-91.58,45.69,WI,1
8530,1863500,-90.25,45.92,WI,2
8701,1863600,-91.27,45.94,WI,1
9065,1863700,-89.92,45.98,WI,2
10194,1863800,-90.12,46.16,WI,2
4662,1863900,-91.45,45.45,WI,1
5907,1864000,-91.76,45.62,WI,1
5390,1864100,-92.07,45.56,WI,1
7167,1864200,-91.56,45.76,WI,1
9563,1864300,-90.41,46.05,WI,2
3602,1864400,-91.47,45.31,WI,1
6860,1864500,-91.6,45.73,WI,1
6976,1864600,-91.54,45.74,WI,1
9995,1864700,-89.73,46.13,WI,2
10422,1864800,-90,46.19,WI,2
10768,1865000,-89.9,46.25,WI,2
6644,1865100,-91.56,45.71,WI,1
10041,1865200,-90.92,46.14,WI,1
10107,1865300,-91.05,46.15,WI,1
6359,1865400,-91.74,45.68,WI,1
6460,1865500,-91.53,45.69,WI,1
3277,1865600,-91.46,45.28,WI,1
9926,1865800,-89.89,46.12,WI,2
2702,1865900,-91.33,45.2,WI,1
9977,1866000,-90.53,46.13,WI,2
9212,1866100,-89.76,46,WI,2
9222,1866200,-89.69,46,WI,2
6038,1866300,-91.98,45.64,WI,1
8525,1866400,-90.54,45.92,WI,2
9064,1866500,-89.96,45.98,WI,2
5340,1866600,-91.58,45.55,WI,1
6553,1866700,-90.42,45.7,WI,2
9705,1866800,-90.26,46.08,WI,2
9552,1866900,-91.29,46.05,WI,1
9566,1867000,-90.05,46.05,WI,2
5816,1867100,-91.83,45.61,WI,1
8722,1867200,-89.97,45.94,WI,2
6042,1867300,-91.77,45.64,WI,1
7053,1867400,-91.74,45.75,WI,1
2541,1867500,-91.35,45.17,WI,1
4813,1867600,-91.72,45.47,WI,1
9067,1867700,-89.81,45.98,WI,2
2865,1867800,-91.26,45.22,WI,1
7558,1867900,-90.13,45.8,WI,2
7786,1868000,-91.47,45.83,WI,1
8892,1868100,-90.63,45.96,WI,2
8812,1868200,-90.59,45.95,WI,2
8972,1868300,-90.94,45.97,WI,1
9607,1868400,-91.14,46.06,WI,1
8798,1868500,-91.44,45.95,WI,1
3989,1868600,-92.04,45.36,WI,1
3596,1868700,-91.49,45.31,WI,1
9277,1868800,-90.16,46.01,WI,2
10424,1868900,-89.96,46.19,WI,2
2911,1869000,-91.38,45.23,WI,1
4061,1869100,-91.47,45.37,WI,1
10982,1869200,-89.98,46.29,WI,2
2826,1869300,-91.42,45.22,WI,1
9492,1869400,-90.16,46.04,WI,2
6463,1869500,-91.18,45.69,WI,1
2980,1869600,-91.36,45.24,WI,1
9573,1869700,-89.59,46.05,WI,2
9203,1869800,-89.97,46,WI,2
9667,1869900,-89.79,46.07,WI,2
10421,1870000,-90.01,46.19,WI,2
8900,1870100,-90.14,45.96,WI,2
8898,1870200,-90.15,45.96,WI,2
6448,1870300,-91.59,45.69,WI,1
9812,1870400,-89.68,46.1,WI,2
6759,1870500,-91.59,45.72,WI,1
9820,1870600,-89.42,46.1,WI,2
2703,1870700,-91.33,45.2,WI,1
9973,1870800,-90.97,46.13,WI,1
9360,1870900,-90.15,46.02,WI,2
4661,1871000,-91.47,45.45,WI,1
2827,1871100,-91.42,45.22,WI,1
2653,1871200,-91.27,45.19,WI,1
7350,1871300,-91.77,45.78,WI,1
7061,1871500,-91.61,45.75,WI,1
8717,1871600,-90.08,45.94,WI,2
9986,1871700,-90.12,46.13,WI,2
9997,1871800,-89.6,46.13,WI,2
7078,1871900,-91.54,45.75,WI,1
8976,1872000,-90.19,45.97,WI,2
9626,1872100,-89.6,46.06,WI,2
5015,1872200,-91.06,45.5,WI,1
2288,1872300,-91.29,45.08,WI,1
10103,1872400,-91.11,46.15,WI,1
8978,1872500,-90.17,45.97,WI,2
2713,1872600,-91.28,45.2,WI,1
10423,1872700,-90,46.19,WI,2
2830,1872800,-91.41,45.22,WI,1
5338,1872900,-91.94,45.55,WI,1
7836,1873000,-91.46,45.84,WI,1
7789,1873100,-90.68,45.83,WI,1
8713,1873200,-90.2,45.94,WI,2
5908,1873300,-90.51,45.62,WI,2
7795,1873400,-90.5,45.83,WI,2
9757,1873500,-91.06,46.09,WI,1
8343,1873600,-90.95,45.9,WI,1
6757,1873700,-91.61,45.72,WI,1
8886,1873800,-91.43,45.96,WI,1
6863,1873900,-91.58,45.73,WI,1
6864,1874000,-91.58,45.73,WI,1
6865,1874100,-91.58,45.73,WI,1
2210,1874200,-91.25,45.04,WI,1
2849,1874300,-91.36,45.22,WI,1
5967,1874400,-91.59,45.63,WI,1
9856,1874500,-89.92,46.11,WI,2
7068,1874600,-91.57,45.75,WI,1
5284,1874700,-91.48,45.54,WI,1
5902,1874800,-91.94,45.62,WI,1
2605,1874900,-91.27,45.18,WI,1
10495,1875000,-90,46.2,WI,2
8990,1875100,-89.77,45.97,WI,2
10042,1875200,-90.9,46.14,WI,1
6857,1875300,-91.62,45.73,WI,1
10045,1875400,-90.17,46.14,WI,2
2503,1875500,-91.33,45.16,WI,1
10762,1875600,-90,46.25,WI,2
6554,1875700,-90.41,45.7,WI,2
9143,1875800,-89.91,45.99,WI,2
3787,1875900,-91.28,45.33,WI,1
10187,1876000,-90.93,46.16,WI,1
2777,1876100,-91.34,45.21,WI,1
2704,1876200,-91.33,45.2,WI,1
2638,1876300,-91.34,45.19,WI,1
9066,1876400,-89.85,45.98,WI,2
6634,1876500,-91.63,45.71,WI,1
5227,1876600,-91.97,45.53,WI,1
9138,1876700,-89.98,45.99,WI,2
